Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
7160,Geysers Power Co LLC,10469,Bear Canyon Power Plant,IPP Non-CHP,CA,BVC1,,12.2,0.0,0.0,Geothermal,GEO,ST,1,1988,8,2015,Lake,38.762968,-122.692900,Map,Map,CISO
7160,Geysers Power Co LLC,10469,Bear Canyon Power Plant,IPP Non-CHP,CA,BVC2,,12.2,0.0,0.0,Geothermal,GEO,ST,1,1988,8,2015,Lake,38.762968,-122.692900,Map,Map,CISO
13484,New York Methodist Hospital,52091,New York Methodist Hospital,IPP Non-CHP,NY,3A,,0.9,0.7,0.9,Natural Gas Internal Combustion Engine,NG,IC,1,1991,8,2015,Kings,40.667900,-73.978700,Map,Map,NYIS
13484,New York Methodist Hospital,52091,New York Methodist Hospital,IPP Non-CHP,NY,4C,,0.9,0.7,0.9,Natural Gas Internal Combustion Engine,NG,IC,1,1991,8,2015,Kings,40.667900,-73.978700,Map,Map,NYIS
221,"Alaska Village Elec Coop, Inc",57051,Noatak,Electric Utility,AK,UNIT5,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,4,1990,8,2015,Northwest Arctic,67.570931,-162.965700,Map,Map,
221,"Alaska Village Elec Coop, Inc",57061,St. Michael,Electric Utility,AK,UNIT1,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,12,2005,8,2015,Nome,63.477500,-162.038300,Map,Map,
221,"Alaska Village Elec Coop, Inc",57061,St. Michael,Electric Utility,AK,UNIT2,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,3,2000,8,2015,Nome,63.477500,-162.038300,Map,Map,
221,"Alaska Village Elec Coop, Inc",57061,St. Michael,Electric Utility,AK,UNIT3,,0.2,0.2,0.2,Petroleum Liquids,DFO,IC,12,1995,8,2015,Nome,63.477500,-162.038300,Map,Map,
56774,S Montana Elec Gen and Trans Coop Inc,57480,Highwood Generating Station,Electric Utility,MT,GTG1,,42.6,40.5,42.5,Natural Gas Fired Combustion Turbine,NG,GT,1,2012,8,2015,Cascade,47.551667,-111.034400,Map,Map,NWMT
56953,"Bos Dairy, LLC",57625,"Bos Dairy, LLC",Industrial Non-CHP,IN,BOS1,,0.4,0.3,0.3,Other Waste Biomass,OBG,IC,1,2005,8,2015,Jasper,41.115300,-87.232800,Map,Map,MISO
803,Arizona Public Service Co,116,Ocotillo,Electric Utility,AZ,PV1,,0.1,0.1,0.1,Solar Photovoltaic,SUN,PV,3,1998,7,2015,Maricopa,33.422500,-111.912200,Map,Map,AZPS
803,Arizona Public Service Co,116,Ocotillo,Electric Utility,AZ,PV2,,0.1,0.1,0.1,Solar Photovoltaic,SUN,PV,10,1999,7,2015,Maricopa,33.422500,-111.912200,Map,Map,AZPS
803,Arizona Public Service Co,116,Ocotillo,Electric Utility,AZ,PVM,,0.4,0.4,0.4,Solar Photovoltaic,SUN,PV,4,1988,7,2015,Maricopa,33.422500,-111.912200,Map,Map,AZPS
219,Alaska Power and Telephone Co,421,Craig (AK),Electric Utility,AK,3A,,1.6,1.6,1.6,Petroleum Liquids,DFO,IC,8,1991,7,2015,Prince of Wales Ketchikan,55.476910,-133.148700,Map,Map,
6455,"Duke Energy Florida, LLC",629,G E Turner,Electric Utility,FL,P3,,71.2,53.0,50.0,Petroleum Liquids,DFO,GT,8,1974,7,2015,Volusia,28.869577,-81.273960,Map,Map,FPC
9417,Interstate Power and Light Co,1889,Hills,Electric Utility,MN,1,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,1,1996,7,2015,Rock,43.528874,-96.364720,Map,Map,MISO
9417,Interstate Power and Light Co,1889,Hills,Electric Utility,MN,2,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,1,1960,7,2015,Rock,43.528874,-96.364720,Map,Map,MISO
12686,Mississippi Power Co,2049,Jack Watson,Electric Utility,MS,1,,93.8,76.0,76.0,Natural Gas Steam Turbine,NG,ST,6,1957,7,2015,Harrison,30.439200,-89.028600,Map,Map,SOCO
12686,Mississippi Power Co,2049,Jack Watson,Electric Utility,MS,2,,93.8,76.0,76.0,Natural Gas Steam Turbine,NG,ST,5,1960,7,2015,Harrison,30.439200,-89.028600,Map,Map,SOCO
16572,Salt River Project,7998,Tri Cities,Electric Utility,AZ,TC1,,1.0,0.8,0.8,Landfill Gas,LFG,IC,9,2001,7,2015,Maricopa,33.483300,-111.817200,Map,Map,SRP
16572,Salt River Project,7998,Tri Cities,Electric Utility,AZ,TC2,,1.0,0.8,0.8,Landfill Gas,LFG,IC,9,2001,7,2015,Maricopa,33.483300,-111.817200,Map,Map,SRP
16572,Salt River Project,7998,Tri Cities,Electric Utility,AZ,TC3,,1.0,0.8,0.8,Landfill Gas,LFG,IC,9,2001,7,2015,Maricopa,33.483300,-111.817200,Map,Map,SRP
16572,Salt River Project,7998,Tri Cities,Electric Utility,AZ,TC4,,1.0,0.8,0.8,Landfill Gas,LFG,IC,9,2001,7,2015,Maricopa,33.483300,-111.817200,Map,Map,SRP
16572,Salt River Project,7998,Tri Cities,Electric Utility,AZ,TC5,,1.0,0.8,0.8,Landfill Gas,LFG,IC,9,2001,7,2015,Maricopa,33.483300,-111.817200,Map,Map,SRP
54842,WM Renewable Energy LLC,54033,Wheelabrator North Broward,IPP Non-CHP,FL,GEN1,,67.6,56.0,56.0,Municipal Solid Waste,MSW,ST,7,1991,7,2015,Broward,26.287800,-80.158100,Map,Map,FPL
56773,"Toyon Landfill Gas Conversion, LLC",54327,Toyon Power Station,IPP Non-CHP,CA,TOY4,,1.8,1.7,1.7,Landfill Gas,LFG,IC,1,1986,7,2015,Los Angeles,34.146253,-118.304900,Map,Map,LDWP
17164,Sierra Pacific Industries Inc,55049,Sierra Pacific Anderson Facility,Industrial CHP,CA,GEN1,,4.0,3.9,4.2,Wood/Wood Waste Biomass,WDS,ST,1,1999,7,2015,Shasta,40.473100,-122.320600,Map,Map,CISO
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,1,,152.5,145.0,145.0,Conventional Steam Coal,BIT,ST,3,1951,6,2015,Dearborn,39.081400,-84.859400,Map,Map,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,2,,152.5,145.0,145.0,Conventional Steam Coal,BIT,ST,11,1952,6,2015,Dearborn,39.081400,-84.859400,Map,Map,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,3,,215.4,200.0,205.0,Conventional Steam Coal,BIT,ST,12,1954,6,2015,Dearborn,39.081400,-84.859400,Map,Map,PJM
9324,Indiana Michigan Power Co,988,Tanners Creek,Electric Utility,IN,4,,579.7,500.0,500.0,Conventional Steam Coal,BIT,ST,7,1964,6,2015,Dearborn,39.081400,-84.859400,Map,Map,PJM
5860,Empire District Electric Co,1239,Riverton,Electric Utility,KS,8,,50.0,54.0,54.0,Natural Gas Steam Turbine,NG,ST,6,1954,6,2015,Cherokee,37.072616,-94.698700,Map,Map,SWPP
5860,Empire District Electric Co,1239,Riverton,Electric Utility,KS,9,,12.5,12.0,12.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1964,6,2015,Cherokee,37.072616,-94.698700,Map,Map,SWPP
11249,Louisville Gas & Electric Co,1363,Cane Run,Electric Utility,KY,4,,163.2,155.0,155.0,Conventional Steam Coal,BIT,ST,5,1962,6,2015,Jefferson,38.183100,-85.889200,Map,Map,LGEE
11249,Louisville Gas & Electric Co,1363,Cane Run,Electric Utility,KY,5,,209.4,168.0,168.0,Conventional Steam Coal,BIT,ST,5,1966,6,2015,Jefferson,38.183100,-85.889200,Map,Map,LGEE
11241,Entergy Louisiana LLC,1402,Little Gypsy,Electric Utility,LA,1,,247.7,227.9,244.0,Natural Gas Steam Turbine,NG,ST,3,1961,6,2015,St Charles,30.005067,-90.461690,Map,Map,MISO
26253,Louisiana Energy & Power Authority,1449,Morgan City,Electric Utility,LA,3,,20.8,18.0,18.0,Natural Gas Steam Turbine,NG,ST,5,1970,6,2015,St Mary,29.691436,-91.188490,Map,Map,MISO
26253,Louisiana Energy & Power Authority,1449,Morgan City,Electric Utility,LA,4,,37.5,33.0,33.0,Natural Gas Steam Turbine,NG,ST,5,1970,6,2015,St Mary,29.691436,-91.188490,Map,Map,MISO
26253,Louisiana Energy & Power Authority,1455,Plaquemine,Electric Utility,LA,1,,20.0,17.5,17.5,Natural Gas Steam Turbine,NG,ST,12,1971,6,2015,Iberville,30.273333,-91.256700,Map,Map,MISO
26253,Louisiana Energy & Power Authority,1455,Plaquemine,Electric Utility,LA,2,,24.0,20.4,20.4,Natural Gas Steam Turbine,NG,ST,1,1976,6,2015,Iberville,30.273333,-91.256700,Map,Map,MISO
2647,City of Butler - (MO),2115,Butler Municipal Power Plant,Electric Utility,MO,3,,0.8,0.6,0.6,Petroleum Liquids,DFO,IC,6,1946,6,2015,Bates,38.264408,-94.344390,Map,Map,SWPP
15147,PSEG Fossil LLC,2398,Bergen Generating Station,IPP Non-CHP,NJ,3,,18.6,21.0,21.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1967,6,2015,Bergen,40.837500,-74.024400,Map,Map,PJM
15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,IPP Non-CHP,NJ,111,,41.8,46.0,46.0,Petroleum Liquids,DFO,GT,6,1972,6,2015,Burlington,40.076611,-74.879170,Map,Map,PJM
15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,IPP Non-CHP,NJ,112,,41.8,46.0,46.0,Petroleum Liquids,DFO,GT,6,1972,6,2015,Burlington,40.076611,-74.879170,Map,Map,PJM
15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,IPP Non-CHP,NJ,113,,41.8,46.0,46.0,Petroleum Liquids,DFO,GT,6,1972,6,2015,Burlington,40.076611,-74.879170,Map,Map,PJM
15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,IPP Non-CHP,NJ,114,,41.8,46.0,46.0,Petroleum Liquids,DFO,GT,6,1972,6,2015,Burlington,40.076611,-74.879170,Map,Map,PJM
15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,IPP Non-CHP,NJ,8,,18.5,22.0,22.0,Petroleum Liquids,DFO,GT,6,1967,6,2015,Burlington,40.076611,-74.879170,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,11,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,12,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,13,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,14,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,21,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,22,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,23,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,24,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,31,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,32,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,33,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,IPP Non-CHP,NJ,34,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Middlesex,40.491100,-74.395600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,101,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,102,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,103,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,104,,41.8,43.0,43.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,111,,41.8,46.0,46.0,Natural Gas Fired Combustion Turbine,NG,GT,12,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,112,,41.8,46.0,46.0,Natural Gas Fired Combustion Turbine,NG,GT,12,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,113,,41.8,46.0,46.0,Natural Gas Fired Combustion Turbine,NG,GT,12,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,114,,41.8,46.0,46.0,Natural Gas Fired Combustion Turbine,NG,GT,12,1971,6,2015,Essex,40.737200,-74.120600,Map,Map,PJM
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,IPP Non-CHP,NJ,3,,115.2,115.0,115.0,Petroleum Liquids,DFO,GT,11,1967,6,2015,Mercer,40.179200,-74.733900,Map,Map,PJM
15147,PSEG Fossil LLC,2409,PSEG National Park Generating Station,IPP Non-CHP,NJ,1,,18.5,21.0,21.0,Petroleum Liquids,KER,GT,6,1969,6,2015,Gloucester,39.860000,-75.185300,Map,Map,PJM
15147,PSEG Fossil LLC,2411,PSEG Sewaren Generating Station,IPP Non-CHP,NJ,6,,115.2,105.0,105.0,Petroleum Liquids,KER,GT,11,1965,6,2015,Middlesex,40.555800,-74.246900,Map,Map,PJM
59919,Vistra Energy Miami Fort,2832,Miami Fort,IPP Non-CHP,OH,6,,163.2,163.0,163.0,Conventional Steam Coal,BIT,ST,11,1960,6,2015,Hamilton,39.112800,-84.803600,Map,Map,PJM
61919,Kimura Power LLC,2848,O H Hutchings,IPP Non-CHP,OH,1,,69.0,58.0,59.0,Conventional Steam Coal,BIT,ST,7,1948,6,2015,Montgomery,39.608800,-84.292100,Map,Map,PJM
61919,Kimura Power LLC,2848,O H Hutchings,IPP Non-CHP,OH,2,,69.0,55.0,56.0,Conventional Steam Coal,BIT,ST,3,1949,6,2015,Montgomery,39.608800,-84.292100,Map,Map,PJM
61919,Kimura Power LLC,2848,O H Hutchings,IPP Non-CHP,OH,3,,69.0,63.0,64.0,Conventional Steam Coal,BIT,ST,12,1950,6,2015,Montgomery,39.608800,-84.292100,Map,Map,PJM
61919,Kimura Power LLC,2848,O H Hutchings,IPP Non-CHP,OH,5,,69.0,63.0,64.0,Conventional Steam Coal,BIT,ST,11,1952,6,2015,Montgomery,39.608800,-84.292100,Map,Map,PJM
61919,Kimura Power LLC,2848,O H Hutchings,IPP Non-CHP,OH,6,,69.0,63.0,64.0,Conventional Steam Coal,BIT,ST,8,1953,6,2015,Montgomery,39.608800,-84.292100,Map,Map,PJM
18125,Stillwater Utilities Authority,3000,Boomer Lake Station,Electric Utility,OK,1,,10.0,11.5,11.5,Natural Gas Steam Turbine,NG,ST,9,1956,6,2015,Payne,36.143800,-97.068100,Map,Map,SWPP
733,Appalachian Power Co,3776,Glen Lyn,Electric Utility,VA,5,,100.0,90.0,95.0,Conventional Steam Coal,BIT,ST,6,1944,6,2015,Giles,37.370600,-80.863300,Map,Map,PJM
733,Appalachian Power Co,3776,Glen Lyn,Electric Utility,VA,6,,237.5,235.0,240.0,Conventional Steam Coal,BIT,ST,5,1957,6,2015,Giles,37.370600,-80.863300,Map,Map,PJM
20860,Wisconsin Public Service Corp,4072,Pulliam,Electric Utility,WI,5,,50.0,47.7,48.2,Conventional Steam Coal,SUB,ST,9,1949,6,2015,Brown,44.540000,-88.008600,Map,Map,MISO
20860,Wisconsin Public Service Corp,4072,Pulliam,Electric Utility,WI,6,,69.0,69.8,71.0,Conventional Steam Coal,SUB,ST,11,1951,6,2015,Brown,44.540000,-88.008600,Map,Map,MISO
20860,Wisconsin Public Service Corp,4078,Weston,Electric Utility,WI,1,,60.0,50.7,51.3,Conventional Steam Coal,SUB,ST,12,1954,6,2015,Marathon,44.860600,-89.655300,Map,Map,MISO
4558,Cutrale Citrus Juices USA Inc,10188,Cutrale Citrus Juices USA II,Industrial Non-CHP,FL,GEN4,,4.1,4.3,3.9,Natural Gas Fired Combustion Turbine,NG,GT,12,2010,6,2015,Polk,28.054850,-81.798170,Map,Map,TEC
1947,Bob Jones University,10280,Central Plant,Commercial Non-CHP,SC,ENG3,,1.1,1.1,1.1,Natural Gas Internal Combustion Engine,NG,IC,1,1987,6,2015,GREENVILLE,34.871811,-82.366040,Map,Map,DUK
6201,Farmer's Irrigation District,10323,Copper Dam Plant,IPP Non-CHP,OR,GEN1,,2.0,1.0,2.0,Conventional Hydroelectric,WAT,HY,1,1986,6,2015,Hood River,45.665230,-121.523800,Map,Map,PACW
6201,Farmer's Irrigation District,10323,Copper Dam Plant,IPP Non-CHP,OR,GEN2,,1.0,0.5,1.0,Conventional Hydroelectric,WAT,HY,1,1986,6,2015,Hood River,45.665230,-121.523800,Map,Map,PACW
14928,Pfizer Inc,54236,Pfizer Groton Plant,Industrial CHP,CT,TG 2,,2.5,2.5,2.5,Natural Gas Steam Turbine,NG,ST,1,1948,6,2015,New London,41.331500,-72.078600,Map,Map,ISNE
11459,March Point Cogeneration Co,54268,March Point Cogeneration,Industrial CHP,WA,STG1,CC1,27.0,26.0,26.0,Natural Gas Fired Combined Cycle,NG,CA,1,1993,6,2015,Skagit,48.470800,-122.560000,Map,Map,PSEI
56306,DeKalb County GA,57013,DeKalb County Green Energy Facility,Commercial Non-CHP,GA,1,,1.6,1.6,1.6,Landfill Gas,LFG,IC,10,2006,6,2015,DeKalb,33.655300,-84.259400,Map,Map,SOCO
56306,DeKalb County GA,57013,DeKalb County Green Energy Facility,Commercial Non-CHP,GA,2,,1.6,1.6,1.6,Landfill Gas,LFG,IC,10,2006,6,2015,DeKalb,33.655300,-84.259400,Map,Map,SOCO
60262,Electrical Power worX Corp,60479,LIRR Malverne Wayside Energy Storage Sys,Commercial Non-CHP,NY,BA1,,1.0,1.0,1.0,Batteries,MWH,BA,8,2014,6,2015,Nassau,40.675278,-73.673060,Map,Map,NYIS
60262,Electrical Power worX Corp,60479,LIRR Malverne Wayside Energy Storage Sys,Commercial Non-CHP,NY,BA2,,1.0,1.0,1.0,Batteries,MWH,BA,8,2014,6,2015,Nassau,40.675278,-73.673060,Map,Map,NYIS
19804,City of Vero Beach - (FL),693,Vero Beach Municipal Power Plant,Electric Utility,FL,4,,55.0,56.0,56.0,Natural Gas Steam Turbine,NG,ST,8,1976,5,2015,Indian River,27.633382,-80.377550,Map,Map,FMPP
22053,Kentucky Power Co,1353,Big Sandy,Electric Utility,KY,2,,816.3,800.0,800.0,Conventional Steam Coal,BIT,ST,10,1969,5,2015,Lawrence,38.170700,-82.617600,Map,Map,PJM
4254,Consumers Energy Co,1695,B C Cobb,Electric Utility,MI,1,,69.0,54.0,59.0,Natural Gas Steam Turbine,NG,ST,10,1948,5,2015,Muskegon,43.258768,-86.242270,Map,Map,MISO
4254,Consumers Energy Co,1695,B C Cobb,Electric Utility,MI,2,,69.0,65.0,68.0,Natural Gas Steam Turbine,NG,ST,12,1948,5,2015,Muskegon,43.258768,-86.242270,Map,Map,MISO
4254,Consumers Energy Co,1695,B C Cobb,Electric Utility,MI,3,,69.0,68.0,68.0,Natural Gas Steam Turbine,NG,ST,9,1950,5,2015,Muskegon,43.258768,-86.242270,Map,Map,MISO
4254,Consumers Energy Co,1719,Thetford,Electric Utility,MI,1,,33.6,22.0,30.0,Natural Gas Fired Combustion Turbine,NG,GT,1,1970,5,2015,Genesee,43.156746,-83.628590,Map,Map,MISO
4254,Consumers Energy Co,1720,J C Weadock,Electric Utility,MI,A,,18.6,13.0,17.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1968,5,2015,Bay,43.639927,-83.844710,Map,Map,MISO
4254,Consumers Energy Co,1723,J R Whiting,Electric Utility,MI,A,,18.6,13.0,17.0,Petroleum Liquids,DFO,GT,5,1968,5,2015,Monroe,41.792114,-83.449480,Map,Map,MISO
56606,Calpine New Jersey Generation LLC,2380,Cedar Station,IPP Non-CHP,NJ,CED1,,46.0,42.7,52.8,Petroleum Liquids,KER,GT,6,1972,5,2015,Ocean,39.689300,-74.261800,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2380,Cedar Station,IPP Non-CHP,NJ,CED2,,21.2,22.7,27.8,Petroleum Liquids,KER,GT,6,1972,5,2015,Ocean,39.689300,-74.261800,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2382,Middle Station,IPP Non-CHP,NJ,MID1,,21.2,19.2,24.2,Petroleum Liquids,KER,GT,6,1970,5,2015,Cape May,39.026900,-74.877200,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2382,Middle Station,IPP Non-CHP,NJ,MID2,,21.2,19.4,24.4,Petroleum Liquids,KER,GT,6,1970,5,2015,Cape May,39.026900,-74.877200,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2382,Middle Station,IPP Non-CHP,NJ,MID3,,37.2,34.8,44.9,Petroleum Liquids,KER,GT,5,1971,5,2015,Cape May,39.026900,-74.877200,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2383,Missouri Avenue,IPP Non-CHP,NJ,MISB,,18.6,18.5,23.6,Petroleum Liquids,KER,GT,5,1969,5,2015,Atlantic,39.366200,-74.444100,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2383,Missouri Avenue,IPP Non-CHP,NJ,MISC,,18.6,20.5,23.8,Petroleum Liquids,KER,GT,1,1969,5,2015,Atlantic,39.366200,-74.444100,Map,Map,PJM
56606,Calpine New Jersey Generation LLC,2383,Missouri Avenue,IPP Non-CHP,NJ,MISD,,18.6,20.5,23.8,Petroleum Liquids,KER,GT,2,1969,5,2015,Atlantic,39.366200,-74.444100,Map,Map,PJM
17235,"GenOn REMA, LLC",2385,Werner,IPP Non-CHP,NJ,GT1,,53.0,46.0,66.0,Petroleum Liquids,DFO,GT,3,1972,5,2015,Middlesex,40.491236,-74.280990,Map,Map,PJM
17235,"GenOn REMA, LLC",2385,Werner,IPP Non-CHP,NJ,GT2,,53.0,46.0,66.0,Petroleum Liquids,DFO,GT,4,1972,5,2015,Middlesex,40.491236,-74.280990,Map,Map,PJM
17235,"GenOn REMA, LLC",2385,Werner,IPP Non-CHP,NJ,GT3,,53.0,46.0,66.0,Petroleum Liquids,DFO,GT,5,1972,5,2015,Middlesex,40.491236,-74.280990,Map,Map,PJM
17235,"GenOn REMA, LLC",2385,Werner,IPP Non-CHP,NJ,GT4,,53.0,46.0,66.0,Petroleum Liquids,DFO,GT,6,1972,5,2015,Middlesex,40.491236,-74.280990,Map,Map,PJM
63033,"Gilbert Power, LLC",2393,Gilbert,IPP Non-CHP,NJ,C1,,24.0,20.0,25.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1970,5,2015,Hunterdon,40.565833,-75.163890,Map,Map,PJM
63033,"Gilbert Power, LLC",2393,Gilbert,IPP Non-CHP,NJ,C2,,24.0,22.0,28.0,Natural Gas Fired Combustion Turbine,NG,GT,10,1970,5,2015,Hunterdon,40.565833,-75.163890,Map,Map,PJM
63033,"Gilbert Power, LLC",2393,Gilbert,IPP Non-CHP,NJ,C3,,24.0,22.0,28.0,Natural Gas Fired Combustion Turbine,NG,GT,8,1970,5,2015,Hunterdon,40.565833,-75.163890,Map,Map,PJM
63033,"Gilbert Power, LLC",2393,Gilbert,IPP Non-CHP,NJ,C4,,24.0,22.0,28.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1970,5,2015,Hunterdon,40.565833,-75.163890,Map,Map,PJM
15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,IPP Non-CHP,NJ,121,,41.8,46.0,46.0,Natural Gas Fired Combustion Turbine,NG,GT,6,1971,5,2015,Essex,40.737200,-74.120600,Map,Map,PJM
